Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
20.0,13.0,11.0,38.010808381869566,182.0,Yes,71.87254654071025,457.8664330512488,Standard,Standard,High_spent_Medium_value_payments,46.0,42331.14,6.0,5.0,9.0,2.0,3280.595,16.48,1288.78,48.32052040804102
20.0,13.0,11.0,34.77679485240094,183.0,Yes,103.90662776263537,455.83235182932367,Standard,Standard,High_spent_Medium_value_payments,46.0,42331.14,6.0,5.0,9.0,2.0,3280.595,16.48,1288.78,48.32052040804102
20.0,13.0,11.0,36.42939635171104,184.0,NM,78.15163026937805,451.58734932258096,Standard,Standard,High_spent_Medium_value_payments,46.0,42331.14,6.0,5.0,9.0,2.0,3280.595,16.48,1288.78,48.32052040804102
24.0,11.0,11.0,36.49561515520575,113.0,Yes,92.05535561277199,290.78059115296867,Poor,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
24.0,8.0,11.0,25.85556646455032,114.0,Yes,28.253811147848104,334.5821356178926,Poor,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
24.0,6.0,11.0,24.48680029815353,115.0,Yes,51.576352841109845,351.2595939246308,Poor,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
22.0,9.0,11.0,32.04767757858072,116.0,Yes,148.71455722458447,254.12138954115625,Poor,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
25.0,9.0,12.0,40.95352793746017,116.0,Yes,150.90409943729574,251.9318473284449,Standard,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
24.0,12.0,12.0,28.12985806307188,118.0,Yes,101.08939594389814,301.74655082184256,Poor,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
24.0,12.0,12.0,35.62497635577256,119.0,Yes,183.7156011579021,219.12034560783863,Poor,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
24.0,9.0,12.0,34.08131006411756,120.0,Yes,143.359263420565,259.47668334517573,Poor,Standard,Low_spent_Small_value_payments,20.0,14773.91,6.0,10.0,25.0,4.0,1423.1591666666666,13.91,2370.05,29.479969900925934
2.0,10.0,2.0,39.372833539111774,352.0,No,378.3726904397992,840.4058847962982,Standard,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
4.0,10.0,2.0,30.405523897711355,352.0,No,71.19900378837022,1107.5795714477272,Standard,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
2.0,10.0,2.0,31.20307279890035,353.0,No,379.0392946270313,809.7392806090662,Standard,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
2.0,7.0,2.0,25.849453536410767,354.0,No,647.0810827658128,581.6974924702847,Standard,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
2.0,10.0,2.0,27.08083878253484,355.0,No,408.08144054613314,915.9222693970447,Standard,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
2.0,10.0,2.0,38.22503171053986,356.0,No,408.08144054613314,780.6971346899644,Standard,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
2.0,10.0,2.0,40.15730831312285,357.0,No,449.8867340182732,748.8918412178241,Good,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
7.0,10.0,2.0,29.03184345293741,358.0,NM,776.3050802449568,432.4734949911407,Good,Good,High_spent_Medium_value_payments,43.0,132387.52,3.0,5.0,5.0,2.0,10844.293333333331,8.95,361.08,145.65075809723578
24.0,24.0,6.0,38.36057822218051,235.0,NM,184.89944477518554,223.8015644633876,Poor,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
24.0,24.0,6.0,33.613073824410904,236.0,Yes,120.8170163034957,287.88399293507734,Poor,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
28.0,24.0,6.0,35.045230948877794,237.0,Yes,47.409947229408225,351.2910620091649,Poor,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
24.0,25.0,6.0,37.074665395200014,238.0,Yes,77.26185454056007,321.439154698013,Poor,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
24.0,24.0,6.0,36.47637647534496,239.0,NM,61.67499288085802,347.02601635771515,Poor,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
24.0,24.0,8.0,23.98475926526858,240.0,Yes,313.2229829707651,125.47802626780806,Poor,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
24.0,25.0,8.0,21.56374331927921,241.0,Yes,407.71832183506035,20.982687403512784,Standard,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
23.0,24.0,8.0,36.48693489116325,242.0,Yes,417.81639183664805,10.884617401925142,Poor,Bad,High_spent_Medium_value_payments,37.0,62683.59,8.0,8.0,32.0,9.0,5047.6325,6.44,2142.89,346.06224076142684
59.0,21.0,6.0,34.63141567646822,87.0,NM,133.85844229582628,488.2833409852793,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
61.0,18.0,9.0,32.83140542708953,88.0,Yes,133.85844229582628,421.6913116527816,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
60.0,18.0,9.0,29.283522008536934,89.0,Yes,133.85844229582628,347.74223652933665,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
61.0,19.0,9.0,22.823489284266124,90.0,Yes,524.6624227496628,70.88733119894505,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
61.0,21.0,9.0,37.52017619923516,91.0,Yes,133.85844229582628,405.5412195068383,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
56.0,18.0,9.0,36.74302302900738,92.0,Yes,259.5438991414374,336.00585480717046,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
61.0,21.0,9.0,25.40515285730436,93.0,NM,92.12836397701004,463.4213899715978,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
61.0,21.0,9.0,29.320687703279106,93.0,Yes,52.960182711193006,492.5895712374149,Standard,Bad,High_spent_Medium_value_payments,34.0,53671.92,6.0,8.0,33.0,6.0,4588.66,17.75,3420.99,153.31624605139208
41.0,10.0,6.0,30.53144365399093,214.0,Yes,123.290782759452,269.9311954767479,Poor,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
44.0,5.0,6.0,32.60188435647688,214.0,Yes,93.56339747291108,279.65858076328885,Poor,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
46.0,8.0,6.0,33.80185196551097,214.0,Yes,147.1560486141156,246.06592962208438,Standard,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
41.0,8.0,6.0,31.03609883609372,216.0,Yes,160.61263740223214,232.60934083396782,Poor,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
42.0,8.0,11.0,26.99691423760748,217.0,Yes,122.74634090328868,260.4756373329113,Standard,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
41.0,6.0,11.0,32.35926626330978,218.0,Yes,65.77009072662635,327.4518875095736,Standard,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
41.0,8.0,11.0,23.75515973054277,219.0,Yes,129.3915880153585,243.83039022084145,Poor,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
41.0,8.0,11.0,27.557831175351573,220.0,Yes,70.73101763995645,312.4909605962435,Poor,Standard,Low_spent_Small_value_payments,18.0,16599.58,7.0,10.0,16.0,3.0,1424.2983333333334,18.43,2514.88,39.20785509713339
37.0,11.0,8.0,29.880126737403536,183.0,Yes,150.69593802429938,267.4296250333494,Poor,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
34.0,13.0,11.0,30.094581039152157,184.0,Yes,128.74198361028579,279.383579447363,Standard,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
37.0,11.0,11.0,24.432499120926717,185.0,NM,22.60868041705145,365.5168826405974,Standard,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
37.0,11.0,11.0,32.316346308202164,186.0,NM,56.87593961511989,341.2496234425289,Standard,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
37.0,11.0,11.0,27.08688824097134,186.0,Yes,51.258436069477064,366.86712698817183,Poor,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
42.0,12.0,11.0,24.47561688999673,188.0,Yes,199.1430631903186,228.98249986733018,Poor,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
37.0,12.0,11.0,22.40421435992901,189.0,Yes,188.36582609268388,239.7597369649649,Standard,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
33.0,11.0,11.0,31.6732210350405,190.0,Yes,119.63448218482485,308.49108087282394,Poor,Standard,Low_spent_Small_value_payments,26.0,19504.32,7.0,8.0,16.0,2.0,1554.36,12.64,1882.8,17.310436942351195
19.0,7.0,3.0,31.520317389236627,266.0,No,714.5881257870077,5.204521752694519,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
14.0,7.0,3.0,39.58591886596216,267.0,No,97.78352071445605,582.0091268252463,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
23.0,8.0,3.0,36.047748331736976,268.0,No,99.94905262082509,579.8435949188772,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
19.0,8.0,3.0,38.65794426132771,269.0,No,450.8699248632815,248.92272267642073,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
19.0,10.0,3.0,35.042429353241225,270.0,NM,285.47289315511233,404.31975438458994,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
19.0,5.0,3.0,38.62595997823589,271.0,No,216.38980997019374,493.4028375695085,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
19.0,6.0,3.0,28.175609342474125,272.0,No,95.54903352414131,574.2436140155609,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
19.0,8.0,7.0,29.592634841268374,273.0,No,248.28976583944456,451.5028817002577,Good,Good,High_spent_Medium_value_payments,31.0,76769.58,3.0,5.0,7.0,3.0,6203.465,11.49,19.43,190.5538524602979
30.0,28.0,9.0,34.429905809911205,23.0,Yes,56.66170281781318,292.068101913525,Standard,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
28.0,27.0,9.0,35.59953660416692,24.0,Yes,82.27714839550485,266.4526563358333,Poor,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
30.0,25.0,9.0,39.185276468773615,25.0,Yes,134.12614815661757,214.60365657472067,Poor,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
30.0,25.0,9.0,25.786135708810363,26.0,Yes,85.04593441707729,243.6838703142609,Poor,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
30.0,26.0,9.0,23.370661829415432,27.0,Yes,142.9879460595318,205.74185867180645,Poor,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
30.0,28.0,10.0,37.14758669125303,28.0,Yes,54.79534423809899,293.93446049323916,Poor,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
30.0,25.0,10.0,34.65194562856432,29.0,Yes,16.036547820610043,282.69325691072817,Poor,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
30.0,24.0,10.0,25.22961017590352,30.0,Yes,133.01565279572728,215.7141519356109,Poor,Bad,Low_spent_Small_value_payments,19.0,14258.85,6.0,9.0,28.0,7.0,1135.2375,1.01,4295.5,54.79394526866179
18.0,22.0,11.0,25.47135604731111,139.0,Yes,107.98321671385614,284.24345533267604,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
18.0,24.0,12.0,38.50459212050385,140.0,Yes,89.99889702501156,302.22777502152064,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
18.0,23.0,12.0,34.3878655828414,141.0,Yes,427.16619562113584,5.060476425396303,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
18.0,23.0,12.0,31.06159296862586,142.0,Yes,200.6084215851416,231.6182504613906,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
18.0,23.0,12.0,24.12966840570748,143.0,Yes,492.8457862685611,280.08222508936564,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
18.0,22.0,12.0,29.61590525173673,144.0,Yes,193.29015251268643,208.93651953384574,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
21.0,23.0,12.0,25.088236956775518,145.0,Yes,112.14444695716658,280.08222508936564,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
18.0,23.0,12.0,30.81175576017124,146.0,Yes,41.004031904056646,351.2226401424756,Standard,Bad,High_spent_Large_value_payments,23.0,73314.6,10.0,8.0,20.0,8.0,6180.55,18.61,4709.8,465.8283279534679
19.0,12.0,0.0,30.603778781936025,275.0,No,164.2689660394034,267.4686589605966,Good,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
20.0,13.0,0.0,28.75262584227745,276.0,No,142.35240491030038,289.38522008969966,Good,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
24.0,14.0,0.0,27.70136339176368,276.0,No,179.0125947815175,252.7250302184825,Standard,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
24.0,16.0,0.0,24.93985096707796,278.0,No,30.99420327649642,360.7434217235037,Good,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
24.0,13.0,2.0,34.76081689462446,279.0,NM,133.74756085085986,341.96916647697475,Good,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
24.0,11.0,2.0,28.470367670088773,280.0,No,133.74756085085986,297.99006414914015,Standard,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
24.0,13.0,2.0,35.70126216122737,280.0,No,10.83296166010314,370.90466333989684,Good,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
21.0,14.0,2.0,41.0277459359327,282.0,NM,15.935000701169539,375.8026242988303,Standard,Good,Low_spent_Small_value_payments,45.0,15028.515,8.0,7.0,8.0,0.0,1417.37625,7.65,583.74,0.0
27.0,20.0,2.0,38.572692835589145,227.0,Yes,69.00746528529429,351.80657588809424,Standard,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
24.0,17.0,2.0,33.781712256927705,228.0,Yes,145.09105690234438,285.7229842710442,Standard,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
25.0,19.0,2.0,38.85659540329693,229.0,Yes,23.028700383643947,397.78534078974457,Standard,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
22.0,17.0,2.0,35.32477582354878,230.0,Yes,265.56316667717016,195.2508744962183,Poor,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
27.0,17.0,2.0,34.88671603104392,231.0,Yes,197.30749424163312,243.50654693175542,Poor,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
23.0,20.0,2.0,32.962026408114426,232.0,Yes,157.48306805590857,303.33097311747986,Poor,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
27.0,17.0,2.0,27.573796441821067,233.0,Yes,18.19394425115361,392.6200969222349,Standard,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
27.0,14.0,2.0,29.7462961037753,234.0,Yes,41.47789829697157,389.33614287641694,Standard,Standard,High_spent_Medium_value_payments,56.0,27061.84,4.0,5.0,11.0,3.0,2148.153333333333,2.01,936.1,44.00129215994483
9.0,15.0,2.0,40.32376233334293,285.0,Yes,148.63311649018817,305.0498107353366,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
8.0,15.0,2.0,21.633599654319163,285.0,Yes,235.7284836938926,227.9544435316322,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
10.0,15.0,2.0,31.35656351333057,285.0,Yes,126.97878136640095,306.7041458591238,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
8.0,18.0,2.0,29.47755196906456,285.0,Yes,250.0319011468224,213.6510260787024,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
8.0,15.0,2.0,29.965639078110705,289.0,Yes,61.929426395984684,361.7535008295401,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
8.0,18.0,2.0,32.403402142313325,290.0,NM,75.85240505610203,357.83052216942275,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
8.0,18.0,2.0,29.466412589734286,291.0,Yes,187.7283454608144,275.9545817647104,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
11.0,15.0,2.0,25.6563744603369,291.0,Yes,247.09391859738983,216.589008628135,Standard,Standard,Low_spent_Small_value_payments,54.0,23455.12,8.0,7.0,18.0,2.0,2006.5933333333328,9.96,317.45,26.97640610780856
29.0,18.0,6.0,39.31129217355739,66.0,Yes,59.79345949696101,262.7597261115521,Poor,Bad,Low_spent_Small_value_payments,40.0,17689.64,7.0,6.0,25.0,7.0,1286.1366666666663,18.25,3783.14,96.06048105815356
27.0,19.0,6.0,21.920588235064127,66.0,Yes,63.559941530644075,248.993244077869,Poor,Bad,Low_spent_Small_value_payments,40.0,17689.64,7.0,6.0,25.0,7.0,1286.1366666666663,18.25,3783.14,96.06048105815356
29.0,19.0,6.0,33.317268956016115,67.0,Yes,117.75152561906954,204.80165998944355,Poor,Bad,Low_spent_Small_value_payments,40.0,17689.64,7.0,6.0,25.0,7.0,1286.1366666666663,18.25,3783.14,96.06048105815356
29.0,17.0,6.0,25.82002101334348,68.0,Yes,159.41349973832496,163.13968587018812,Standard,Bad,Low_spent_Small_value_payments,40.0,17689.64,7.0,6.0,25.0,7.0,1286.1366666666663,18.25,3783.14,96.06048105815356
29.0,21.0,8.0,23.50166867039917,69.0,Yes,14.319223054470127,268.2339625540429,Standard,Bad,Low_spent_Small_value_payments,40.0,17689.64,7.0,6.0,25.0,7.0,1286.1366666666663,18.25,3783.14,96.06048105815356
29.0,19.0,8.0,31.6788751577882,70.0,NM,61.676700513802544,232.38371066297367,Standard,Bad,Low_spent_Small_value_payments,40.0,17689.64,7.0,6.0,25.0,7.0,1286.1366666666663,18.25,3783.14,96.06048105815356
